departamento,municipio,codigo dane,armas medios,mes,descripcion conducta,genero,agrupa edad persona,cantidad
BOLÍVAR,SANTA ROSA,13683000,ARMA BLANCA / CORTOPUNZANTE,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,1
BOLÍVAR,TURBACO,13836000,ARMA BLANCA / CORTOPUNZANTE,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA BLANCA / CORTOPUNZANTE,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,5
BOLÍVAR,CARTAGENA (CT),13001000,ARMA BLANCA / CORTOPUNZANTE,MARZO,ARTÍCULO 104A. FEMINICIDIO,FEMENINO,ADULTOS,3
BOLÍVAR,CÓRDOBA,13212000,ARMA BLANCA / CORTOPUNZANTE,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
BOLÍVAR,TALAIGUA NUEVO,13780000,ARMA BLANCA / CORTOPUNZANTE,MARZO,ARTÍCULO 104A. FEMINICIDIO,FEMENINO,ADULTOS,1
BOLÍVAR,ARJONA,13052000,ARMA BLANCA / CORTOPUNZANTE,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA BLANCA / CORTOPUNZANTE,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,8
BOLÍVAR,MOMPÓS,13468000,ARMA BLANCA / CORTOPUNZANTE,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
BOLÍVAR,VILLANUEVA,13873000,ARMA BLANCA / CORTOPUNZANTE,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA BLANCA / CORTOPUNZANTE,MAYO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA BLANCA / CORTOPUNZANTE,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
BOLÍVAR,EL CARMEN DE BOLÍVAR,13244000,ARMA BLANCA / CORTOPUNZANTE,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
BOLÍVAR,MORALES,13473000,ARMA BLANCA / CORTOPUNZANTE,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
BOLÍVAR,ARJONA,13052000,ARMA BLANCA / CORTOPUNZANTE,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA BLANCA / CORTOPUNZANTE,JUNIO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA BLANCA / CORTOPUNZANTE,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
BOLÍVAR,MAGANGUÉ,13430000,ARMA BLANCA / CORTOPUNZANTE,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
BOLÍVAR,MAHATES,13433000,ARMA BLANCA / CORTOPUNZANTE,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
BOLÍVAR,ALTOS DEL ROSARIO,13030000,ARMA BLANCA / CORTOPUNZANTE,JULIO,ARTÍCULO 104A. FEMINICIDIO,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA BLANCA / CORTOPUNZANTE,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA BLANCA / CORTOPUNZANTE,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,5
BOLÍVAR,CLEMENCIA,13222000,ARMA BLANCA / CORTOPUNZANTE,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
BOLÍVAR,EL CARMEN DE BOLÍVAR,13244000,ARMA BLANCA / CORTOPUNZANTE,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
BOLÍVAR,MARÍA LA BAJA,13442000,ARMA BLANCA / CORTOPUNZANTE,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
BOLÍVAR,TURBACO,13836000,ARMA BLANCA / CORTOPUNZANTE,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
BOLÍVAR,VILLANUEVA,13873000,ARMA BLANCA / CORTOPUNZANTE,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
BOYACÁ,DUITAMA,15238000,ARMA BLANCA / CORTOPUNZANTE,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
BOYACÁ,SORACÁ,15764000,ARMA BLANCA / CORTOPUNZANTE,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
BOYACÁ,TUNJA (CT),15001000,ARMA BLANCA / CORTOPUNZANTE,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
BOYACÁ,CHIQUINQUIRÁ,15176000,ARMA BLANCA / CORTOPUNZANTE,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
BOYACÁ,DUITAMA,15238000,ARMA BLANCA / CORTOPUNZANTE,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
BOYACÁ,CÓMBITA,15204000,ARMA BLANCA / CORTOPUNZANTE,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
BOYACÁ,GAMEZA,15296000,ARMA BLANCA / CORTOPUNZANTE,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
BOYACÁ,SAMACÁ,15646000,ARMA BLANCA / CORTOPUNZANTE,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
BOYACÁ,SOCHA,15757000,ARMA BLANCA / CORTOPUNZANTE,MAYO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
BOYACÁ,SOGAMOSO,15759000,ARMA BLANCA / CORTOPUNZANTE,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
BOYACÁ,AQUITANIA,15047000,ARMA BLANCA / CORTOPUNZANTE,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
BOYACÁ,CÓMBITA,15204000,ARMA BLANCA / CORTOPUNZANTE,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
BOYACÁ,JENESANO,15367000,ARMA BLANCA / CORTOPUNZANTE,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
BOYACÁ,TUNJA (CT),15001000,ARMA BLANCA / CORTOPUNZANTE,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
BOYACÁ,AQUITANIA,15047000,ARMA BLANCA / CORTOPUNZANTE,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
BOYACÁ,CHITA,15183000,ARMA BLANCA / CORTOPUNZANTE,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CALDAS,AGUADAS,17013000,ARMA BLANCA / CORTOPUNZANTE,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CALDAS,LA DORADA,17380000,ARMA BLANCA / CORTOPUNZANTE,ENERO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
CALDAS,LA DORADA,17380000,ARMA BLANCA / CORTOPUNZANTE,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CALDAS,MANIZALES (CT),17001000,ARMA BLANCA / CORTOPUNZANTE,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,1
CALDAS,MANIZALES (CT),17001000,ARMA BLANCA / CORTOPUNZANTE,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
CALDAS,SUPÍA,17777000,ARMA BLANCA / CORTOPUNZANTE,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CALDAS,LA DORADA,17380000,ARMA BLANCA / CORTOPUNZANTE,FEBRERO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
CALDAS,MANIZALES (CT),17001000,ARMA BLANCA / CORTOPUNZANTE,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,1
CALDAS,MANIZALES (CT),17001000,ARMA BLANCA / CORTOPUNZANTE,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
CALDAS,SUPÍA,17777000,ARMA BLANCA / CORTOPUNZANTE,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CALDAS,AGUADAS,17013000,ARMA BLANCA / CORTOPUNZANTE,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CALDAS,CHINCHINÁ,17174000,ARMA BLANCA / CORTOPUNZANTE,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CALDAS,LA DORADA,17380000,ARMA BLANCA / CORTOPUNZANTE,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CALDAS,MANIZALES (CT),17001000,ARMA BLANCA / CORTOPUNZANTE,MARZO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,2
CALDAS,NEIRA,17486000,ARMA BLANCA / CORTOPUNZANTE,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CALDAS,BELALCÁZAR,17088000,ARMA BLANCA / CORTOPUNZANTE,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CALDAS,MANIZALES (CT),17001000,ARMA BLANCA / CORTOPUNZANTE,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
CALDAS,MANIZALES (CT),17001000,ARMA BLANCA / CORTOPUNZANTE,MAYO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
CALDAS,SAMANÁ,17662000,ARMA BLANCA / CORTOPUNZANTE,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CALDAS,AGUADAS,17013000,ARMA BLANCA / CORTOPUNZANTE,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
CALDAS,MANIZALES (CT),17001000,ARMA BLANCA / CORTOPUNZANTE,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
CALDAS,MARMATO,17442000,ARMA BLANCA / CORTOPUNZANTE,JUNIO,ARTÍCULO 104A. FEMINICIDIO,FEMENINO,ADULTOS,1
CALDAS,CHINCHINÁ,17174000,ARMA BLANCA / CORTOPUNZANTE,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CALDAS,MANIZALES (CT),17001000,ARMA BLANCA / CORTOPUNZANTE,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,1
CALDAS,RIOSUCIO,17614000,ARMA BLANCA / CORTOPUNZANTE,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CAQUETÁ,FLORENCIA (CT),18001000,ARMA BLANCA / CORTOPUNZANTE,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CAQUETÁ,LA MONTAÑITA,18410000,ARMA BLANCA / CORTOPUNZANTE,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CAQUETÁ,SAN VICENTE DEL CAGUÁN,18753000,ARMA BLANCA / CORTOPUNZANTE,FEBRERO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
CAQUETÁ,SAN VICENTE DEL CAGUÁN,18753000,ARMA BLANCA / CORTOPUNZANTE,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CAQUETÁ,FLORENCIA (CT),18001000,ARMA BLANCA / CORTOPUNZANTE,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CAQUETÁ,MORELIA,18479000,ARMA BLANCA / CORTOPUNZANTE,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CAQUETÁ,SAN VICENTE DEL CAGUÁN,18753000,ARMA BLANCA / CORTOPUNZANTE,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,1
CAQUETÁ,SOLANO,18756000,ARMA BLANCA / CORTOPUNZANTE,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CAQUETÁ,ALBANIA,18029000,ARMA BLANCA / CORTOPUNZANTE,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CAQUETÁ,ALBANIA,18029000,ARMA BLANCA / CORTOPUNZANTE,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CAQUETÁ,SAN VICENTE DEL CAGUÁN,18753000,ARMA BLANCA / CORTOPUNZANTE,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CAQUETÁ,CURILLO,18205000,ARMA BLANCA / CORTOPUNZANTE,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CASANARE,VILLANUEVA,85440000,ARMA BLANCA / CORTOPUNZANTE,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,1
CASANARE,PAZ DE ARIPORO,85250000,ARMA BLANCA / CORTOPUNZANTE,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CASANARE,YOPAL (CT),85001000,ARMA BLANCA / CORTOPUNZANTE,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CASANARE,YOPAL (CT),85001000,ARMA BLANCA / CORTOPUNZANTE,ABRILIL,ARTÍCULO 104A. FEMINICIDIO,FEMENINO,ADULTOS,1
CASANARE,NUNCHÍA,85225000,ARMA BLANCA / CORTOPUNZANTE,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CASANARE,PAZ DE ARIPORO,85250000,ARMA BLANCA / CORTOPUNZANTE,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CASANARE,SAN LUIS DE PALENQUE,85325000,ARMA BLANCA / CORTOPUNZANTE,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CASANARE,TÁMARA,85400000,ARMA BLANCA / CORTOPUNZANTE,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CASANARE,TAURAMENA,85410000,ARMA BLANCA / CORTOPUNZANTE,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CASANARE,YOPAL (CT),85001000,ARMA BLANCA / CORTOPUNZANTE,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
CASANARE,AGUAZUL,85010000,ARMA BLANCA / CORTOPUNZANTE,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CASANARE,YOPAL (CT),85001000,ARMA BLANCA / CORTOPUNZANTE,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
CAUCA,BALBOA,19075000,ARMA BLANCA / CORTOPUNZANTE,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CAUCA,EL TAMBO,19256000,ARMA BLANCA / CORTOPUNZANTE,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,ENERO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
CAUCA,CAJIBÍO,19130000,ARMA BLANCA / CORTOPUNZANTE,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CAUCA,MERCADERES,19450000,ARMA BLANCA / CORTOPUNZANTE,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CAUCA,PADILLA,19513000,ARMA BLANCA / CORTOPUNZANTE,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,4
CAUCA,BUENOS AIRES,19110000,ARMA BLANCA / CORTOPUNZANTE,MARZO,ARTÍCULO 104A. FEMINICIDIO,FEMENINO,ADULTOS,1
CAUCA,PATÍA,19532000,ARMA BLANCA / CORTOPUNZANTE,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA BLANCA / CORTOPUNZANTE,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CAUCA,TOTORÓ,19824000,ARMA BLANCA / CORTOPUNZANTE,MARZO,ARTÍCULO 104A. FEMINICIDIO,FEMENINO,ADULTOS,1
CAUCA,INZÁ,19355000,ARMA BLANCA / CORTOPUNZANTE,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CAUCA,CAJIBÍO,19130000,ARMA BLANCA / CORTOPUNZANTE,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CAUCA,MIRANDA,19455000,ARMA BLANCA / CORTOPUNZANTE,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CAUCA,PAEZ,19517000,ARMA BLANCA / CORTOPUNZANTE,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CAUCA,PAEZ,19517000,ARMA BLANCA / CORTOPUNZANTE,JUNIO,ARTÍCULO 104A. FEMINICIDIO,FEMENINO,ADULTOS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
CAUCA,SUÁREZ,19780000,ARMA BLANCA / CORTOPUNZANTE,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CAUCA,ARGELIA,19050000,ARMA BLANCA / CORTOPUNZANTE,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CAUCA,EL TAMBO,19256000,ARMA BLANCA / CORTOPUNZANTE,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
CAUCA,TIMBÍO,19807000,ARMA BLANCA / CORTOPUNZANTE,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CESAR,AGUSTÍN CODAZZI,20013000,ARMA BLANCA / CORTOPUNZANTE,ENERO,ARTÍCULO 104A. FEMINICIDIO,FEMENINO,ADULTOS,1
CESAR,LA JAGUA DE IBIRICO,20400000,ARMA BLANCA / CORTOPUNZANTE,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CESAR,MANAURE,20443000,ARMA BLANCA / CORTOPUNZANTE,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CESAR,SAN ALBERTO,20710000,ARMA BLANCA / CORTOPUNZANTE,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CESAR,EL PASO,20250000,ARMA BLANCA / CORTOPUNZANTE,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CESAR,VALLEDUPAR (CT),20001000,ARMA BLANCA / CORTOPUNZANTE,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,4
CESAR,VALLEDUPAR (CT),20001000,ARMA BLANCA / CORTOPUNZANTE,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CESAR,VALLEDUPAR (CT),20001000,ARMA BLANCA / CORTOPUNZANTE,MARZO,ARTÍCULO 104A. FEMINICIDIO,FEMENINO,ADULTOS,1
CESAR,AGUSTÍN CODAZZI,20013000,ARMA BLANCA / CORTOPUNZANTE,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CESAR,VALLEDUPAR (CT),20001000,ARMA BLANCA / CORTOPUNZANTE,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CESAR,AGUACHICA,20011000,ARMA BLANCA / CORTOPUNZANTE,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
CESAR,CHIRIGUANÁ,20178000,ARMA BLANCA / CORTOPUNZANTE,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
CESAR,EL PASO,20250000,ARMA BLANCA / CORTOPUNZANTE,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CESAR,AGUSTÍN CODAZZI,20013000,ARMA BLANCA / CORTOPUNZANTE,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CESAR,LA JAGUA DE IBIRICO,20400000,ARMA BLANCA / CORTOPUNZANTE,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CESAR,SAN MARTÍN,20770000,ARMA BLANCA / CORTOPUNZANTE,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CESAR,MANAURE,20443000,ARMA BLANCA / CORTOPUNZANTE,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CESAR,VALLEDUPAR (CT),20001000,ARMA BLANCA / CORTOPUNZANTE,JULIO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
CESAR,VALLEDUPAR (CT),20001000,ARMA BLANCA / CORTOPUNZANTE,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CHOCÓ,BAHÍA SOLANO,27075000,ARMA BLANCA / CORTOPUNZANTE,ENERO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
CHOCÓ,BAHÍA SOLANO,27075000,ARMA BLANCA / CORTOPUNZANTE,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CHOCÓ,QUIBDÓ (CT),27001000,ARMA BLANCA / CORTOPUNZANTE,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CHOCÓ,CONDOTO,27205000,ARMA BLANCA / CORTOPUNZANTE,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CHOCÓ,NÓVITA,27491000,ARMA BLANCA / CORTOPUNZANTE,MARZO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
CHOCÓ,QUIBDÓ (CT),27001000,ARMA BLANCA / CORTOPUNZANTE,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CHOCÓ,BAHÍA SOLANO,27075000,ARMA BLANCA / CORTOPUNZANTE,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,1
CHOCÓ,QUIBDÓ (CT),27001000,ARMA BLANCA / CORTOPUNZANTE,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CHOCÓ,QUIBDÓ (CT),27001000,ARMA BLANCA / CORTOPUNZANTE,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
CHOCÓ,RÍO IRO,27580000,ARMA BLANCA / CORTOPUNZANTE,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CHOCÓ,BAJO BAUDÓ,27077000,ARMA BLANCA / CORTOPUNZANTE,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CHOCÓ,EL LITORAL DEL SAN JUAN,27250000,ARMA BLANCA / CORTOPUNZANTE,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CHOCÓ,QUIBDÓ (CT),27001000,ARMA BLANCA / CORTOPUNZANTE,JUNIO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADOLESCENTES,1
CHOCÓ,QUIBDÓ (CT),27001000,ARMA BLANCA / CORTOPUNZANTE,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CHOCÓ,EL CARMEN DE ATRATO,27245000,ARMA BLANCA / CORTOPUNZANTE,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CHOCÓ,QUIBDÓ (CT),27001000,ARMA BLANCA / CORTOPUNZANTE,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CÓRDOBA,CERETÉ,23162000,ARMA BLANCA / CORTOPUNZANTE,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CÓRDOBA,CERETÉ,23162000,ARMA BLANCA / CORTOPUNZANTE,ENERO,ARTÍCULO 104A. FEMINICIDIO,FEMENINO,ADULTOS,1
CÓRDOBA,CANALETE,23090000,ARMA BLANCA / CORTOPUNZANTE,FEBRERO,ARTÍCULO 104A. FEMINICIDIO,FEMENINO,ADULTOS,1
CÓRDOBA,PUERTO LIBERTADOR,23580000,ARMA BLANCA / CORTOPUNZANTE,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
CÓRDOBA,AYAPEL,23068000,ARMA BLANCA / CORTOPUNZANTE,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
CÓRDOBA,MONTERÍA (CT),23001000,ARMA BLANCA / CORTOPUNZANTE,JUNIO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
CÓRDOBA,TIERRALTA,23807000,ARMA BLANCA / CORTOPUNZANTE,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
CÓRDOBA,BUENAVISTA,23079000,ARMA BLANCA / CORTOPUNZANTE,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CÓRDOBA,MOMIL,23464000,ARMA BLANCA / CORTOPUNZANTE,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CÓRDOBA,MONTERÍA (CT),23001000,ARMA BLANCA / CORTOPUNZANTE,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,ENERO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,2
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,1
